Page Id	URL	Name	DateAttr	Date
2374	Robert_Christgau	Robert Christgau	dbo:birthYear	1942-01-01 (xsd:date)
2374	Robert_Christgau	Robert Christgau	dbp:birthDate	1942-04-18 (xsd:date)
2374	Robert_Christgau	Robert Christgau	dbp:dateOfBirth	1942-04-18 (xsd:date)
456	Brian_Blade	Brian Blade	dbo:birthDate	1970-07-25 (xsd:date)
456	Brian_Blade	Brian Blade	dbo:birthYear	1970-01-01 (xsd:date)
456	Brian_Blade	Brian Blade	dbp:birthDate	1970-07-25 (xsd:date)
456	Brian_Blade	Brian Blade	dbp:dateOfBirth	1970-07-25 (xsd:date)
2410	Roy_Haynes	Roy Haynes	dbo:activeYearsStartYear	1945-01-01 (xsd:date)
2410	Roy_Haynes	Roy Haynes	dbo:birthDate	1925-03-13 (xsd:date)
2410	Roy_Haynes	Roy Haynes	dbo:birthYear	1925-01-01 (xsd:date)
2410	Roy_Haynes	Roy Haynes	dbp:birthDate	1925-03-13 (xsd:date)
2410	Roy_Haynes	Roy Haynes	dbp:dateOfBirth	1925-03-13 (xsd:date)
2164	Percy_Heath	Percy Heath	dbo:birthDate	1923-04-30 (xsd:date)
2164	Percy_Heath	Percy Heath	dbo:birthYear	1923-01-01 (xsd:date)
2164	Percy_Heath	Percy Heath	dbo:deathDate	2005-04-28 (xsd:date)
2164	Percy_Heath	Percy Heath	dbo:deathYear	2005-01-01 (xsd:date)
2164	Percy_Heath	Percy Heath	dbp:birthDate	1923-04-30 (xsd:date)
2164	Percy_Heath	Percy Heath	dbp:dateOfBirth	1923-04-30 (xsd:date)
2164	Percy_Heath	Percy Heath	dbp:dateOfDeath	2005-04-28 (xsd:date)
2164	Percy_Heath	Percy Heath	dbp:deathDate	2005-04-28 (xsd:date)
2568	Spirit_of_Eden	Spirit of Eden	dbo:releaseDate	1988-09-16 (xsd:date)
2568	Spirit_of_Eden	Spirit of Eden	dbp:released	1988-09-16 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:activeYearsEndYear	1969-01-01 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:activeYearsStartYear	1954-01-01 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:birthDate	1935-04-22 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:birthYear	1935-01-01 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:deathDate	1969-01-04 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbo:deathYear	1969-01-01 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbp:birthDate	1935-04-22 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbp:dateOfBirth	1935-04-22 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbp:dateOfDeath	1969-01-04 (xsd:date)
2151	Paul_Chambers	Paul Chambers	dbp:deathDate	1969-01-04 (xsd:date)
154	Ahmad_Jamal	Ahmad Jamal	dbo:birthDate	1930-07-02 (xsd:date)
154	Ahmad_Jamal	Ahmad Jamal	dbo:birthYear	1930-01-01 (xsd:date)
154	Ahmad_Jamal	Ahmad Jamal	dbp:birthDate	1930-07-02 (xsd:date)
154	Ahmad_Jamal	Ahmad Jamal	dbp:dateOfBirth	1930-07-02 (xsd:date)
163	Al_Haig	Al Haig	dbo:activeYearsEndYear	1982-01-01 (xsd:date)
163	Al_Haig	Al Haig	dbo:activeYearsStartYear	1944-01-01 (xsd:date)
163	Al_Haig	Al Haig	dbo:birthDate	1922-07-19 (xsd:date)
163	Al_Haig	Al Haig	dbo:birthDate	1924-07-19 (xsd:date)
163	Al_Haig	Al Haig	dbo:birthYear	1924-01-01 (xsd:date)
163	Al_Haig	Al Haig	dbo:deathDate	1982-11-16 (xsd:date)
163	Al_Haig	Al Haig	dbo:deathYear	1982-01-01 (xsd:date)
163	Al_Haig	Al Haig	dbp:birthDate	1922-07-19 (xsd:date)
163	Al_Haig	Al Haig	dbp:dateOfBirth	1924-07-19 (xsd:date)
163	Al_Haig	Al Haig	dbp:dateOfDeath	1982-11-16 (xsd:date)
163	Al_Haig	Al Haig	dbp:deathDate	1982-11-16 (xsd:date)
1156	Hal_Russell	Hal Russell	dbo:birthDate	1926-08-28 (xsd:date)
1156	Hal_Russell	Hal Russell	dbo:birthYear	1926-01-01 (xsd:date)
1156	Hal_Russell	Hal Russell	dbo:deathDate	1992-09-05 (xsd:date)
1156	Hal_Russell	Hal Russell	dbo:deathYear	1992-01-01 (xsd:date)
1156	Hal_Russell	Hal Russell	dbp:birthDate	1926-08-28 (xsd:date)
1156	Hal_Russell	Hal Russell	dbp:dateOfBirth	1926-08-28 (xsd:date)
1156	Hal_Russell	Hal Russell	dbp:dateOfDeath	1992-09-05 (xsd:date)
1156	Hal_Russell	Hal Russell	dbp:deathDate	1992-09-05 (xsd:date)
686	Dave_Holland	Dave Holland	dbo:activeYearsStartYear	1964-01-01 (xsd:date)
686	Dave_Holland	Dave Holland	dbo:birthDate	1946-10-01 (xsd:date)
686	Dave_Holland	Dave Holland	dbo:birthYear	1946-01-01 (xsd:date)
686	Dave_Holland	Dave Holland	dbp:birthDate	1946-10-01 (xsd:date)
686	Dave_Holland	Dave Holland	dbp:dateOfBirth	1946-10-01 (xsd:date)
2122	Ottmar_Liebert	Ottmar Liebert	dbo:activeYearsStartYear	1989-01-01 (xsd:date)
2122	Ottmar_Liebert	Ottmar Liebert	dbo:birthDate	1959-02-01 (xsd:date)
2122	Ottmar_Liebert	Ottmar Liebert	dbo:birthYear	1959-01-01 (xsd:date)
2122	Ottmar_Liebert	Ottmar Liebert	dbp:birthDate	1959-02-01 (xsd:date)
2122	Ottmar_Liebert	Ottmar Liebert	dbp:dateOfBirth	1959-02-01 (xsd:date)
1936	Miss_Kittin	Miss Kittin	dbo:activeYearsStartYear	1994-01-01 (xsd:date)
1936	Miss_Kittin	Miss Kittin	dbo:birthDate	1973-01-01 (xsd:date)
1936	Miss_Kittin	Miss Kittin	dbo:birthYear	1973-01-01 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbo:birthDate	1918-10-26 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbo:birthYear	1918-01-01 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbo:deathDate	2013-02-16 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbo:deathYear	2013-01-01 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbp:dateOfBirth	1918-10-26 (xsd:date)
874	Eric_Ericson	Eric Ericson	dbp:dateOfDeath	2013-02-16 (xsd:date)
2791	Terry_Southern	Terry Southern	dbo:birthDate	1924-05-01 (xsd:date)
2791	Terry_Southern	Terry Southern	dbo:birthYear	1924-01-01 (xsd:date)
2791	Terry_Southern	Terry Southern	dbo:deathDate	1995-10-29 (xsd:date)
2791	Terry_Southern	Terry Southern	dbo:deathYear	1995-01-01 (xsd:date)
2791	Terry_Southern	Terry Southern	dbp:dateOfBirth	1924-05-01 (xsd:date)
2791	Terry_Southern	Terry Southern	dbp:dateOfDeath	1995-10-29 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:activeYearsEndYear	1992-01-01 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:activeYearsStartYear	1967-01-01 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:birthDate	1951-05-21 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:birthYear	1951-01-01 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:deathDate	1992-04-04 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbo:deathYear	1992-01-01 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbp:birthDate	1951-05-21 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbp:dateOfBirth	1951-05-21 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbp:dateOfDeath	1992-04-04 (xsd:date)
241	Arthur_Russell_(musician)	Arthur Russell (musician)	dbp:deathDate	1992-04-04 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbo:birthDate	1925-10-31 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbo:birthYear	1925-01-01 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbo:deathDate	2004-01-08 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbo:deathYear	2004-01-01 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbp:dateOfBirth	1925-10-31 (xsd:date)
1030	Frank_T%C3%A9not	Frank Ténot	dbp:dateOfDeath	2004-01-08 (xsd:date)
2350	Return_to_Forever	Return to Forever	dbo:activeYearsEndYear	1977-01-01 (xsd:date)
2350	Return_to_Forever	Return to Forever	dbo:activeYearsStartYear	1972-01-01 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:activeYearsEndYear	2014-01-01 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:activeYearsStartYear	1978-01-01 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:birthDate	1969-02-28 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:birthYear	1969-01-01 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:deathDate	2014-09-19 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbo:deathYear	2014-01-01 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbp:birthDate	1969-02-28 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbp:dateOfBirth	1969-02-28 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbp:dateOfDeath	2014-09-19 (xsd:date)
3110	U._Srinivas	U. Srinivas	dbp:deathDate	2014-09-19 (xsd:date)
2567	Spin_(magazine)	Spin (magazine)	dbo:year	2011-01-01 (xsd:date)
1080	George_Kennedy	George Kennedy	dbo:activeYearsEndYear	1943-01-01 (xsd:date)
1080	George_Kennedy	George Kennedy	dbo:activeYearsStartYear	1927-01-01 (xsd:date)
1080	George_Kennedy	George Kennedy	dbo:birthDate	1925-02-18 (xsd:date)
1080	George_Kennedy	George Kennedy	dbo:birthYear	1925-01-01 (xsd:date)
1080	George_Kennedy	George Kennedy	dbp:birthDate	1925-02-18 (xsd:date)
1080	George_Kennedy	George Kennedy	dbp:dateOfBirth	1925-02-18 (xsd:date)
263	Automatic_Man	Automatic Man	dbo:activeYearsEndYear	1978-01-01 (xsd:date)
263	Automatic_Man	Automatic Man	dbo:activeYearsStartYear	1976-01-01 (xsd:date)
469	Bruce_Hornsby	Bruce Hornsby	dbo:activeYearsStartYear	1974-01-01 (xsd:date)
469	Bruce_Hornsby	Bruce Hornsby	dbo:birthDate	1954-11-23 (xsd:date)
469	Bruce_Hornsby	Bruce Hornsby	dbp:birthDate	1954-11-23 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbo:birthDate	1942-12-19 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbo:birthYear	1942-01-01 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbo:deathDate	2011-05-08 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbo:deathYear	2011-01-01 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbp:birthDate	1942-12-19 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbp:dateOfBirth	1942-12-19 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbp:dateOfDeath	2011-05-08 (xsd:date)
637	Cornell_Dupree	Cornell Dupree	dbp:deathDate	2011-05-08 (xsd:date)
1059	Gary_Bartz	Gary Bartz	dbo:activeYearsStartYear	1960-01-01 (xsd:date)
1059	Gary_Bartz	Gary Bartz	dbo:birthDate	1940-09-26 (xsd:date)
1059	Gary_Bartz	Gary Bartz	dbo:birthYear	1940-01-01 (xsd:date)
1059	Gary_Bartz	Gary Bartz	dbp:birthDate	1940-09-26 (xsd:date)
1059	Gary_Bartz	Gary Bartz	dbp:dateOfBirth	1940-09-26 (xsd:date)
1530	Kim_Salmon_and_the_Surrealists	Kim Salmon and the Surrealists	dbo:activeYearsEndYear	1999-01-01 (xsd:date)
1530	Kim_Salmon_and_the_Surrealists	Kim Salmon and the Surrealists	dbo:activeYearsStartYear	1987-01-01 (xsd:date)
164	Al_Jarreau	Al Jarreau	dbo:activeYearsStartYear	1960-01-01 (xsd:date)
164	Al_Jarreau	Al Jarreau	dbo:birthDate	1940-03-12 (xsd:date)
164	Al_Jarreau	Al Jarreau	dbo:birthYear	1940-01-01 (xsd:date)
164	Al_Jarreau	Al Jarreau	dbp:birthDate	1940-03-12 (xsd:date)
164	Al_Jarreau	Al Jarreau	dbp:dateOfBirth	1940-03-12 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:activeYearsEndYear	1982-01-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:activeYearsStartYear	1946-01-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:birthDate	1925-09-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:birthYear	1925-01-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:deathDate	1982-06-15 (xsd:date)
234	Art_Pepper	Art Pepper	dbo:deathYear	1982-01-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbp:birthDate	1925-09-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbp:dateOfBirth	1925-09-01 (xsd:date)
234	Art_Pepper	Art Pepper	dbp:dateOfDeath	1982-06-15 (xsd:date)
234	Art_Pepper	Art Pepper	dbp:deathDate	1982-06-15 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbo:birthDate	1927-04-10 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbo:birthYear	1927-01-01 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbo:deathDate	1998-01-24 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbo:deathYear	1998-01-01 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbp:dateOfBirth	1927-04-10 (xsd:date)
3770	Walter_Bishop,_Jr.	Walter Bishop, Jr.	dbp:dateOfDeath	1998-01-24 (xsd:date)
2067	Nomeansno	Nomeansno	dbo:activeYearsStartYear	1979-01-01 (xsd:date)
765	Don_Alias	Don Alias	dbo:birthDate	1939-12-25 (xsd:date)
765	Don_Alias	Don Alias	dbo:birthYear	1939-01-01 (xsd:date)
765	Don_Alias	Don Alias	dbo:deathDate	2006-03-29 (xsd:date)
765	Don_Alias	Don Alias	dbo:deathYear	2006-01-01 (xsd:date)
765	Don_Alias	Don Alias	dbp:birthDate	1939-12-25 (xsd:date)
765	Don_Alias	Don Alias	dbp:dateOfBirth	1939-12-25 (xsd:date)
765	Don_Alias	Don Alias	dbp:dateOfDeath	2006-03-29 (xsd:date)
765	Don_Alias	Don Alias	dbp:deathDate	2006-03-29 (xsd:date)
1809	Marilyn_Mazur	Marilyn Mazur	dbo:birthDate	1955-01-18 (xsd:date)
1809	Marilyn_Mazur	Marilyn Mazur	dbo:birthYear	1955-01-01 (xsd:date)
1809	Marilyn_Mazur	Marilyn Mazur	dbp:dateOfBirth	1955-01-18 (xsd:date)
3019	Thomas_Clausen_(musician)	Thomas Clausen (musician)	dbo:birthDate	1949-10-05 (xsd:date)
3019	Thomas_Clausen_(musician)	Thomas Clausen (musician)	dbo:birthYear	1949-01-01 (xsd:date)
3019	Thomas_Clausen_(musician)	Thomas Clausen (musician)	dbp:birthDate	1949-10-05 (xsd:date)
3019	Thomas_Clausen_(musician)	Thomas Clausen (musician)	dbp:dateOfBirth	1949-10-05 (xsd:date)
2320	Ray_Draper	Ray Draper	dbo:activeYearsStartYear	1950-01-01 (xsd:date)
2320	Ray_Draper	Ray Draper	dbo:birthDate	1940-08-03 (xsd:date)
2320	Ray_Draper	Ray Draper	dbo:birthYear	1940-01-01 (xsd:date)
2320	Ray_Draper	Ray Draper	dbo:deathDate	1982-11-01 (xsd:date)
2320	Ray_Draper	Ray Draper	dbo:deathYear	1982-01-01 (xsd:date)
2320	Ray_Draper	Ray Draper	dbp:birthDate	1940-08-03 (xsd:date)
2320	Ray_Draper	Ray Draper	dbp:dateOfBirth	1940-08-03 (xsd:date)
2320	Ray_Draper	Ray Draper	dbp:dateOfDeath	1982-11-01 (xsd:date)
2320	Ray_Draper	Ray Draper	dbp:deathDate	1982-11-01 (xsd:date)
2329	Red_Garland	Red Garland	dbo:activeYearsEndYear	1984-01-01 (xsd:date)
2329	Red_Garland	Red Garland	dbo:activeYearsStartYear	1940-01-01 (xsd:date)
2329	Red_Garland	Red Garland	dbo:birthDate	1923-05-13 (xsd:date)
2329	Red_Garland	Red Garland	dbo:birthYear	1923-01-01 (xsd:date)
2329	Red_Garland	Red Garland	dbo:deathDate	1984-04-23 (xsd:date)
2329	Red_Garland	Red Garland	dbo:deathYear	1984-01-01 (xsd:date)
2329	Red_Garland	Red Garland	dbp:birthDate	1923-05-13 (xsd:date)
2329	Red_Garland	Red Garland	dbp:dateOfBirth	1923-05-13 (xsd:date)
2329	Red_Garland	Red Garland	dbp:dateOfDeath	1984-04-23 (xsd:date)
2329	Red_Garland	Red Garland	dbp:deathDate	1984-04-23 (xsd:date)
521	Cecil_McBee	Cecil McBee	dbo:birthDate	1935-05-19 (xsd:date)
521	Cecil_McBee	Cecil McBee	dbo:birthYear	1935-01-01 (xsd:date)
521	Cecil_McBee	Cecil McBee	dbp:birthDate	1935-05-19 (xsd:date)
521	Cecil_McBee	Cecil McBee	dbp:dateOfBirth	1935-05-19 (xsd:date)
482	Butch_Warren	Butch Warren	dbo:birthDate	1939-08-09 (xsd:date)
482	Butch_Warren	Butch Warren	dbo:birthYear	1939-01-01 (xsd:date)
482	Butch_Warren	Butch Warren	dbo:deathDate	2013-10-05 (xsd:date)
482	Butch_Warren	Butch Warren	dbo:deathYear	2013-01-01 (xsd:date)
482	Butch_Warren	Butch Warren	dbp:dateOfBirth	1939-08-09 (xsd:date)
482	Butch_Warren	Butch Warren	dbp:dateOfDeath	2013-10-05 (xsd:date)
2592	Steve_Davis_(trombonist)	Steve Davis (trombonist)	dbo:birthDate	1967-04-14 (xsd:date)
2592	Steve_Davis_(trombonist)	Steve Davis (trombonist)	dbo:birthYear	1967-01-01 (xsd:date)
2592	Steve_Davis_(trombonist)	Steve Davis (trombonist)	dbp:dateOfBirth	1967-04-14 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:activeYearsEndYear	2007-01-01 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:activeYearsStartYear	1969-01-01 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:birthDate	1949-03-29 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:birthYear	1949-01-01 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:deathDate	2007-01-13 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbo:deathYear	2007-01-01 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbp:birthDate	1949-03-29 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbp:dateOfBirth	1949-03-29 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbp:dateOfDeath	2007-01-13 (xsd:date)
1862	Michael_Brecker	Michael Brecker	dbp:deathDate	2007-01-13 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:activeYearsEndYear	1999-01-01 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:activeYearsStartYear	1930-01-01 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:birthDate	1922-06-15 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:birthYear	1922-01-01 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:deathDate	1999-02-11 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbo:deathYear	1999-01-01 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbp:birthDate	1922-06-15 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbp:dateOfBirth	1922-06-15 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbp:dateOfDeath	1999-02-11 (xsd:date)
1325	Jaki_Byard	Jaki Byard	dbp:deathDate	1999-02-11 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:activeYearsEndYear	1989-01-01 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:activeYearsStartYear	1963-01-01 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:birthDate	1944-12-24 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:birthYear	1944-01-01 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:deathDate	1989-05-10 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbo:deathYear	1989-01-01 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbp:birthDate	1944-12-24 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbp:dateOfBirth	1944-12-24 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbp:dateOfDeath	1989-05-10 (xsd:date)
3987	Woody_Shaw	Woody Shaw	dbp:deathDate	1989-05-10 (xsd:date)
415	Bo_Stief	Bo Stief	dbo:birthDate	1946-10-15 (xsd:date)
415	Bo_Stief	Bo Stief	dbo:birthYear	1946-01-01 (xsd:date)
415	Bo_Stief	Bo Stief	dbp:birthDate	1946-10-15 (xsd:date)
415	Bo_Stief	Bo Stief	dbp:dateOfBirth	1946-10-15 (xsd:date)
239	Art_Taylor	Art Taylor	dbo:birthDate	1929-04-06 (xsd:date)
239	Art_Taylor	Art Taylor	dbo:birthYear	1929-01-01 (xsd:date)
239	Art_Taylor	Art Taylor	dbo:deathDate	1995-02-06 (xsd:date)
239	Art_Taylor	Art Taylor	dbo:deathYear	1995-01-01 (xsd:date)
239	Art_Taylor	Art Taylor	dbp:birthDate	1929-04-06 (xsd:date)
239	Art_Taylor	Art Taylor	dbp:dateOfBirth	1929-04-06 (xsd:date)
239	Art_Taylor	Art Taylor	dbp:dateOfDeath	1995-02-06 (xsd:date)
239	Art_Taylor	Art Taylor	dbp:deathDate	1995-02-06 (xsd:date)
3031	Tim_Hagans	Tim Hagans	dbo:birthDate	1954-08-19 (xsd:date)
3031	Tim_Hagans	Tim Hagans	dbo:birthYear	1954-01-01 (xsd:date)
3031	Tim_Hagans	Tim Hagans	dbp:dateOfBirth	1954-08-19 (xsd:date)
3791	Webster_Young	Webster Young	dbo:birthDate	1932-12-03 (xsd:date)
3791	Webster_Young	Webster Young	dbo:birthYear	1932-01-01 (xsd:date)
3791	Webster_Young	Webster Young	dbo:deathDate	2003-12-13 (xsd:date)
3791	Webster_Young	Webster Young	dbo:deathYear	2003-01-01 (xsd:date)
3791	Webster_Young	Webster Young	dbp:birthDate	1932-12-03 (xsd:date)
3791	Webster_Young	Webster Young	dbp:dateOfBirth	1932-12-03 (xsd:date)
3791	Webster_Young	Webster Young	dbp:dateOfDeath	2003-12-13 (xsd:date)
3791	Webster_Young	Webster Young	dbp:deathDate	2003-12-13 (xsd:date)
334	Betty_Davis	Betty Davis	dbo:activeYearsEndYear	1979-01-01 (xsd:date)
334	Betty_Davis	Betty Davis	dbo:activeYearsStartYear	1960-01-01 (xsd:date)
334	Betty_Davis	Betty Davis	dbo:birthDate	1945-07-26 (xsd:date)
334	Betty_Davis	Betty Davis	dbo:birthYear	1945-01-01 (xsd:date)
334	Betty_Davis	Betty Davis	dbp:birthDate	1945-07-26 (xsd:date)
334	Betty_Davis	Betty Davis	dbp:dateOfBirth	1945-07-26 (xsd:date)
148	After_the_Gold_Rush	After the Gold Rush	dbo:releaseDate	1970-09-19 (xsd:date)
148	After_the_Gold_Rush	After the Gold Rush	dbp:released	1970-09-19 (xsd:date)
2120	Osibisa	Osibisa	dbo:activeYearsStartYear	1969-01-01 (xsd:date)
766	Don_Byron	Don Byron	dbo:activeYearsEndYear	1980-01-01 (xsd:date)
766	Don_Byron	Don Byron	dbo:activeYearsStartYear	1980-01-01 (xsd:date)
766	Don_Byron	Don Byron	dbo:birthDate	1958-11-08 (xsd:date)
766	Don_Byron	Don Byron	dbo:birthYear	1958-01-01 (xsd:date)
766	Don_Byron	Don Byron	dbp:birthDate	1958-11-08 (xsd:date)
766	Don_Byron	Don Byron	dbp:conducted	1999-12-18 (xsd:date)
766	Don_Byron	Don Byron	dbp:dateOfBirth	1958-11-08 (xsd:date)
766	Don_Byron	Don Byron	dbp:published	2000-01-01 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbo:birthDate	1923-06-23 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbo:birthYear	1923-01-01 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbo:deathDate	2009-07-27 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbo:deathYear	2009-01-01 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbp:birthDate	1923-06-23 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbp:dateOfBirth	1923-06-23 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbp:dateOfDeath	2009-07-27 (xsd:date)
1081	George_Russell_(composer)	George Russell (composer)	dbp:deathDate	2009-07-27 (xsd:date)
1572	Lee_Konitz	Lee Konitz	dbo:activeYearsStartYear	1945-01-01 (xsd:date)
1572	Lee_Konitz	Lee Konitz	dbo:birthDate	1927-10-13 (xsd:date)
1572	Lee_Konitz	Lee Konitz	dbo:birthYear	1927-01-01 (xsd:date)
1572	Lee_Konitz	Lee Konitz	dbp:birthDate	1927-10-13 (xsd:date)
1572	Lee_Konitz	Lee Konitz	dbp:dateOfBirth	1927-10-13 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:activeYearsEndYear	1969-01-01 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:activeYearsStartYear	1940-01-01 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:birthDate	1919-03-19 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:birthYear	1919-01-01 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:deathDate	1978-11-18 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbo:deathYear	1978-01-01 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbp:birthDate	1919-03-19 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbp:dateOfBirth	1919-03-19 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbp:dateOfDeath	1978-11-18 (xsd:date)
1577	Lennie_Tristano	Lennie Tristano	dbp:deathDate	1978-11-18 (xsd:date)
1219	Howard_Johnson_(jazz_musician)	Howard Johnson (jazz musician)	dbo:birthDate	1941-08-07 (xsd:date)
1219	Howard_Johnson_(jazz_musician)	Howard Johnson (jazz musician)	dbp:birthDate	1941-08-07 (xsd:date)
3096	Trout_Mask_Replica	Trout Mask Replica	dbo:releaseDate	1969-06-16 (xsd:date)
3096	Trout_Mask_Replica	Trout Mask Replica	dbp:released	1969-06-16 (xsd:date)
1223	Hue_and_Cry	Hue and Cry	dbo:activeYearsStartYear	1983-01-01 (xsd:date)
1408	Jimmy_Heath	Jimmy Heath	dbo:activeYearsStartYear	1940-01-01 (xsd:date)
1408	Jimmy_Heath	Jimmy Heath	dbo:birthDate	1926-10-25 (xsd:date)
1408	Jimmy_Heath	Jimmy Heath	dbo:birthYear	1926-01-01 (xsd:date)
1408	Jimmy_Heath	Jimmy Heath	dbp:birthDate	1926-10-25 (xsd:date)
1408	Jimmy_Heath	Jimmy Heath	dbp:dateOfBirth	1926-10-25 (xsd:date)
1385	Jeanne_Moreau	Jeanne Moreau	dbo:activeYearsStartYear	1947-01-01 (xsd:date)
